gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000275491.1,LINC01730,2.3477151225565387,0.06917657466650896,0.018888961998505514,0.0634131149491549,0.21534868522717626,1.4013120033434398e-10,NA,13,14,14,1.0175950884242258e-05,0.000190262673975926,3.731606324995618
ENSG00000148943.11,LIN7C,1.409423264912174,0.18970081394420255,0.15871004876962702,0.007289768769904817,0.055121921792647535,0.0018839448868296605,NA,3,6,6,4.006139479719507e-05,0.0001903917031459353,3.7314355752751247
ENSG00000114767.6,RRP9,-0.9028788872581378,-0.6195456735325973,0.36659017700273067,0.0008390761004231442,0.0235780579734414,0.041122994204361635,NA,7,8,8,0.00010690413719513013,0.0001941085091205497,-3.7265630809271135
ENSG00000196353.11,CPNE4,1.276209090090923,0.11862905262565425,0.20188161616614542,0.01966504080470459,0.1009555151492398,2.7060180608655075e-05,NA,31,33,33,4.99559881057926e-05,0.0001997664035708048,3.719311705731944
ENSG00000232063.1,RP11-307E17.8,1.7519730027943579,0.08955519044456652,0.07977845023636199,0.03776681781162575,0.19071959441543732,1.49689651721626e-09,NA,26,30,30,2.329508819924947e-05,0.00020390698268357843,3.714126251922194
ENSG00000101052.12,IFT52,1.6728755450662443,0.5044740002454147,0.09435179894932998,0.0010960634371071927,0.03396630779945607,0.013382289707680631,NA,5,7,7,2.618903681807305e-05,0.0002041968494584169,3.713766952133319
ENSG00000187166.1,H1FNT,1.0549102971291098,0.09607048258864047,0.29146635239589824,0.030519469896346754,0.04362838923422118,0.00601445936010916,NA,41,43,43,7.588770863153691e-05,0.00020546662036094747,3.7121986526491884
ENSG00000148362.10,C9orf142,-1.4832102810540653,-0.5283934145009573,0.13801855051087838,0.00108251636810825,0.06049696169831164,0.0014038443691036008,NA,13,15,15,3.5058540249772316e-05,0.00020674440945608722,-3.71062961336421
ENSG00000167543.15,TP53I13,-1.3490478119810978,-0.248440520387667,0.17732160938638863,0.005247930785072215,0.03469946058578745,0.015235806217087585,NA,42,44,44,4.3560612193165807e-05,0.00021314309073229408,-3.7029069303528175
ENSG00000047932.13,GOPC,-1.4382910143409673,-0.287308160491247,0.15035150036459052,0.003337491557521026,0.15573288063217214,1.2622144008674992e-07,NA,8,10,10,3.7055960109406756e-05,0.0002301693659094107,-3.683371467457856
ENSG00000258366.7,RTEL1,1.4468500684350536,0.20449372566326748,0.14793892029154193,0.006236699533615454,0.15308972604924373,1.1293472392883351e-07,NA,22,29,29,3.614817216811222e-05,0.0002457742635844913,3.66662348229778
ENSG00000271751.1,RP11-110I1.14,-1.4063566071617686,-0.0793078228424056,0.1596182587094208,0.0390469337372598,0.1362844457374205,4.059002078655469e-07,NA,28,33,33,3.80832642260505e-05,0.00026879345756594393,-3.643655191901547
ENSG00000182362.13,YBEY,-1.3601814197644473,-0.043823346864705605,0.1737725207679407,0.14143857084016412,0.4753132504058633,1.0786198639199893e-28,NA,31,37,37,4.0404600559061826e-05,0.0003011968012419016,-3.6142685002703048
ENSG00000179314.13,WSCD1,-1.756999112311181,-0.08248059793421954,0.07891796050720283,0.03861915765337213,0.054658785728066636,0.0023114316577618767,NA,38,39,39,2.1484199951724872e-05,0.00030564936102994803,-3.610464308742966
ENSG00000188779.10,SKOR1,0.9846511658637285,0.18127028336501963,0.324795447737525,0.00792961967694094,0.10177289349895194,2.564424143809257e-05,NA,11,12,12,8.268742840210676e-05,0.0003123526243145746,3.6048339074799793
ENSG00000136783.9,NIPSNAP3A,-1.518806502907365,-0.07847863518060241,0.12881120857021747,0.04408741244926364,0.17188294695127426,1.062280425551964e-08,NA,114,127,127,3.080027875234917e-05,0.00031751058006401756,-3.60057798123651
